sender,tweet_text,tweet_id
MainStreetHoney,"We are Part of Dine Out's Sip, Savour &amp; Shop walking tours! Tour starts at our location. #DOVF @streetfoodvancouver… https://t.co/m51uulSyjn",822919647502569472
Catch122,Pot de Crème | maple | poached pear | shortbread | walnuts #DOVF #Catch122menu https://t.co/pH4IosyT1c https://t.co/0cLN3bPkUo,822906970529300481
georgiastraight,Vancouver Weekend: We're Thinking....Dine Out Vancouver Festival 2017 https://t.co/rzl0LAwwH6 #DOVF #yvrfood… https://t.co/ddWfBh8cr3,822904155526332416
jminter,A sweet wrap to #brunchcrawlsyvr @wishingtreats for handmade fruit candies #dovf https://t.co/xSLk3FUaJI,822903974223314944
jminter,A pile o' #pizza for #brunchcrawlsyvr from the oven at @zero_zero_pizzeria #dovf #gastown #brunch https://t.co/anak0uYvmO,822894268918484994
StaffyApp,Dishwasher call in sick and crushed with dine out Vancouver reservations? We can help! Visit… https://t.co/hQ5nuvuMaF,822888190872866817
jminter,"Breakfast, Brunch or Lunch the @darbys_gastown #brunchcrawlsyvr #brunch #wrap #darbysgastown #dovf https://t.co/tiDn0dM5vp",822887686436515840
LammieLoves,I love brunch! Breakfast wrap @Darbys_Gastown for @vanfoodster #brunchcrawlsyvr gastown. #dovf #avocado… https://t.co/ui097OJLeS,822883344438284288
LammieLoves,But first coffee @MilanoRoasters for #vanfoodster #brunchcrawlsYVR Gastown! #dovf https://t.co/5IXW3IfqVe,822880272060325888
jminter,Kickstarting #BrunchCrawlsYVR w/ a #Cortado at @milanogastown #dovf https://t.co/23FPTzEx8p,822869179325968384
jminter,Lined up &amp; ready to start #BrunchCrawlsYVR at @milanoroasters in @mygastown #dovf https://t.co/k13Vawp6bw,822861386921414656
forageVancouver,We're always enchanted by duck confit. So we were inspired. #dovf https://t.co/HXuC5twddi,822860334754955264
BigRockUrbanYVR,U had me at breakfast! Join us 2morrow 4 our 2nd annual #DOVF Brewmaster's Breakfast! Click link for more info &amp; ti… https://t.co/fMEMbsIYu9,822852607546916865
jennieramstad,#Vancouver Weekend: We're Thinking....Dine Out Vancouver Festival 2017 https://t.co/vdyJ0NTMMM #dovf,822851489748176897
LStanleySuites,Head over to @vanaqua for a sensational seafood-themed pop up #DOVF dinner PLUS a close up encounter with the rays! @StanleyParkVan @nowyvr,822832465249243136
AubergeHotelVan,Attn foodies: #DOVF is on now: it's not too late to book online to one of the stellar restaurants in our 'hood! @HastingsWest @gastown,822832465249234944
megzzz,"Chocolate Pot du Crème 
cassis, crystallized ginger @ediblecanada #dovf
.
.
.
#dessert #in… https://t.co/9cOPExXhjZ https://t.co/LXn353aocV",822701611957030912
megzzz,"Grilled Alberta Lamb Heart
Gaujillo adobo, cilantro, hominy corn grits @ediblecanada #dovf https://t.co/YFh5KhG9iA https://t.co/kryU5j5cVb",822698259093352448
georgiastraight,Vancouver Weekend: We're Thinking....Dine Out #Vancouver Festival 2017 https://t.co/E2hjg2Z1Tf #DOVF #DineOut… https://t.co/vi4m3DnXpZ,822688972128288768
jminter,Looking forward to #brunch in @gastown the first #BrunchCrawlsYVR of #DOVF https://t.co/KUG9yTrx1Z,822675814764277760
LammieLoves,Get your ticket to #brunchcrawlsYVR now! First one in #Gastown tomorrow! #DOVF https://t.co/sbUQyGuDEo,822640508795285505
knothappening,my stomach is so happy #dovf https://t.co/0LwCcgFn4D https://t.co/UZLPqobFor,822626666203779076
BigRockUrbanYVR,Excited 2 hang out w/ @BomberBrewing @DoansCBC @facultybrewing @CentralCityBrew &amp; @RandBBrewing  all day 2morrow 4… https://t.co/hh9iXXRq8Q,822625024326729728
HaroldsBistro,Book your table now. We'll be waiting to serve you up a tasty dining experience. https://t.co/D4S5zaBK6A #DOVF,822623520458997763
604chuck,"I am here with the #IMC family. I can't wait to try the food here #DOVF 
Stay tuned for food pics from my Dine Out… https://t.co/CpkvEzBNFt",822621505305640961
KobeVancity,Are you coming to #DineOut with us?! #DineOutVancouverFestival starts tonight! Come and try our menu #DOVF #DOVF2017 https://t.co/vExLYeoqdY,822613072149938179
Catch122,"Our #DOVF menu is available now! Tuesday-Saturday starting at 5pm, until Feb 4th #Catch122Menu https://t.co/pH4IosyT1c",822602247410511873
GrilleYVR,There's something for everyone! We have a lunch and dinner menu. #DOVF https://t.co/PozlR9ouFk,822596367688302592
earths_choice,Celebrate some of #Vancouver's most exceptional cuisine with #DOVF! Find a menu here: https://t.co/DbDixphIXc https://t.co/bhB9rCrbOy,822593355834159105
HyattVancouver,Our Dine Out Vancouver menu launches tonight and Mosaic Grille’s Arctic Char is a must try! https://t.co/aXp1lnQprt… https://t.co/f6nU1QuEci,822573937603256321
TVANMedia,Warm up with a delicious bowl of soup and #StopTheGrowl right now at @picachef on Granville Island! #DOVF… https://t.co/gqVwqdxAon,822561102991126529
ypdine,"For an even greater chance to WIN our amazing #DOVF prize, head to our Instagram @ypdine for a bonus entry! Good lu… https://t.co/cq63ZOhjsd",822559519356190721
jennieramstad,"From neighbourhood tours to DIY cooking classes, Dine Out #Vancouver offers more than sit-down meals https://t.co/HOy3biwyAc #dovf",822549571545006083
georgiastraight,Vancouver Weekend: We're Thinking....Dine Out Vancouver Festival 2017 https://t.co/RsehhsHvG5 #Vancouver #DineOut… https://t.co/9I91MCFSVy,822534451171299330
Catch122,Beets | maple vinegar | olive oil | walnut brittle | whipped goats cheese #DOVF #Catch122menu… https://t.co/6CAINX4oQk,822530493912649729
SFUGalleries,Coming down to #Gastown for the first night of #DOVF ? Stop by the #AudainGallery to check out… https://t.co/d1NtKGNx8q,822526976594419713
hansondee,"Brace yourselves…Dine Out Vancouver is here. #dovf 
https://t.co/aaN7lyxwRZ",822526338493878272
RauDZ,Our #dinearound2017 menu pairs with @MissionHillWine &amp; @CedarCreekWine - 3 courses only $45 #kelowna #bcrfa https://t.co/E5vgMB81mb,822514309301301248
RoyalDinette,Today's the day - the start of #DineOut! Join us for a $40 three course dinner menu - resos still available...… https://t.co/QEjPBAstBm,822512021044400129
TVANMedia,Come by @picachef on Granville Island for the #ChefSoupExperiment! Served from 12:30 PM onwards #DOVF #StopTheGrowl… https://t.co/cfNUAXeRud,822503447568076800
ConsulatFRAVan,@joannesasvari https://t.co/RR6RWsp5hb The french #DOVF #yvreats #frenchcuisine https://t.co/BDEgtVhTU2,822493719421014017
georgiastraight,Today: Local chefs to serve up everything-but-the-kitchen-sink soup for United Way’s anti-hunger initiative… https://t.co/hMTk92xnxa,822485173191266304
TimberVancouver,@mainlydana We'll have mussels  and king cod on the menu tonight! #dovf,822480621607866368
elgourmetmexico,Chefs canadienses harán una sopa comunitaria. #DOVF #MyVancouver #VeryVancouver https://t.co/DK5SkFMG49,822480205209948160
CBCMargaretG,Darren Clay @picachef @ChefWhittaker Alex Chen @boulevard get ready for #DOVF #ChefSoupExperiment @CBCEarlyEdition https://t.co/2Ssktbb4HL,822468084493496325
ryugakusite,バンクーバー恒例のダインアウトバンクーバーが1月20日から始まります。ところでダインアウトとは？ダイン（dine）は食事をするという意味で、ダインアウト（dine out）で外食をするという意味。また、ディナーアウト（dinner out）で外食という名詞になります。#DOVF,822413460646596608
604homesguy,The latest Vancouver  Restaurants + Pubs Daily! https://t.co/wWszHy2F96 Thanks to @shaunlayton @miastainsby @CafeMedina #dovf #vancouver,822350555922202624
georgiastraight,Vancouver Weekend: We're Thinking....Dine Out Vancouver Festival 2017 https://t.co/xGjmCzPCbH #vanfood #DOVF… https://t.co/0Ue2NcDFIV,822337951023689728
VanFoodTour,Another great #dovf choice! https://t.co/3TrJE6sKD8,822332642905374722
blusaffronbisto,"Beef short rib mmmm
 #dinearound2017 #westkelowna #goodeats https://t.co/t96iYiWm66",822281300576858114
georgiastraight,"From neighbourhood tours to DIY cooking classes, Dine Out #Vancouver offers more than sit-down meals… https://t.co/ok9OeTrugW",822262439441993729
mywinepal,A Peek at a Dine Out Restaurant to Consider: Mangia e Scappa #DOVF @MangiaeScappaif #FortLangley https://t.co/8fcqs7VSbD,822259098800394240
Vancouverscape,"Thanks for the shoutout, Leslie! Happy Dine Out! #dovf https://t.co/YtDOET4hnJ",822248894193135617
Tourism_Kelowna,"Enjoy a three course meal @BasilMintBC for $35 through Feb 5, as part of the Dine Around festival. #dinearound2017… https://t.co/cNVVVPPPqF",822248572951392256
TheGuiltyCode,#MeDeclaroCulpable Transmitiendo desde @MyVancouver en el #DOVF en el tour culinario de @VanFoodieTours… https://t.co/AvKRkCMvUD,822219268037099520
elgourmetmexico,Estos son algunos de los sabores que encontramos en Public Market en The Granville Market. #DOVF https://t.co/L9ry0byJcb,822218062686339072
myvancity,New Post at MyVanCity.ca @kayamalay Dine Out Vancouver Festival at Kaya Malay Bistro #dovf - https://t.co/V9hEzjVeiH https://t.co/fww5M3LSsp,822190113627119616
mywinepal,Vancouver Foodster's Dine Out Brunch Crawls - Get Your Tickets #DOVF @vanfoodster #Gastown https://t.co/iIbnmVJm5k,822189640849330176
Vancouverscape,The Cascade Room offers warm atmosphere to enjoy comfort food + craft cocktails: https://t.co/Hk2lPk0tGU #cocktails… https://t.co/67WP1MMr3c,822187340516966402
Tourism_Kelowna,Through Feb 5 @Old_Vines has this three course #dinearound2017 dinner menu https://t.co/Cig3avqJlo #exploreKelowna https://t.co/wDWIaPeqtb,822185658148130817
georgiastraight,5 culinary events to check out at Dine Out Vancouver 2017 https://t.co/pnX6X3OQsi #DOVF #Vancouver https://t.co/bAPa5NqpcY,822171970120941568
Catch122,Is it tomorrow yet? #DOVF https://t.co/pH4IosyT1c https://t.co/cPckqohCxp,822164407832760321
Tourism_Kelowna,Stop in to @westcoastgrill3 during Dine Around and enjoy this three course dinner https://t.co/V7CZnThz0N… https://t.co/oJvrqfoR3X,822160515317321732
jennieramstad,5 culinary events to check out at Dine Out #Vancouver 2017 https://t.co/g0MQ7rNAwO #vaneats #dovf,822157039409434624
FPCan,#DOVF starts tomorrow! Be sure to make reservations. https://t.co/Ko0IE2OvGV,822138719767379968
PlutinoFood,You definitely do not want to miss this during #DOVF! @nedbell @vanaqua https://t.co/7pyRROCPWk,822135818596794368
LammieLoves,"Join me this Saturday Jan 21 at Dine Out Brunch Crawl Gastown,  #yvrfoodies! Ticket Details: https://t.co/U2pbu3uNdN #dovf #brunchcrawlsYVR",822128421463465985
Tourism_Kelowna,Foodie Event That'll Have You Eating Out Every Night. | @WeslaWong @DuaneWx  #dinearound2017… https://t.co/IQCIVHDjdy,822107416628228096
BasilMintBC,Dine Around is in full swing so swing over and get in on our fabulous $35 menu at Basil and Mint! #kelowna… https://t.co/ITwGFd0P5F,822068425849638913
georgiastraight,5 culinary events to check out at Dine Out Vancouver 2017 https://t.co/5uPltqVoIp #Vancouver #DOVF #DineOut https://t.co/4Ylqatjf7L,821990683691126785
DannyKidRadio,Now to find another one of these #wine #DannySized #yesplease #dinearound2017 #okanagan #Kelowna… https://t.co/T8AKQ4B1gi,821971149009600512
Tourism_Kelowna,"Tasty @TheKeg menu for Dine Around; three course dinner for $45, now through Feb 5 #dinearound2017… https://t.co/EjgbjCaiYj",821916366873698305
megzzz,"What is Canadian food? @EdibleCanada ""Local, seasonal, sustainable ingredients in the hands of many cultures""… https://t.co/x4mtrkskPH",821908291441790981
Topofvancouver,Enjoy Dine Out Vancouver Festival at Top of Vancouver paired with Burrowing Owl Vineyards. We are still accepting r… https://t.co/iTVxcrKU7m,821902369558392832
_yoonahkim,I can't wait for people to post their #DOVF photos so I can decide what I'm having at each restaurant! 😎,821901382378614784
VedaLiving,Looking for a night out? 50+ #Okanagan restaurants want your business back &amp; have prepared special menus to fit any budget! #dinearound2017,821883470720794624
Vancouverscape,The Cascade Room offers warm atmosphere to enjoy comfort food + craft cocktails: https://t.co/Hk2lPk0tGU #dovf https://t.co/KnXlqNoHWq,821870148479053824
MyVancouver,Street Food City Food Truck Festival Brings the Best Eats to the Streets! https://t.co/szqUFLrKSV | cc:… https://t.co/dS6jhQZBhm,821847254554316800
DineOutVanFest,Street Food City Food Truck Festival Brings the Best Eats to the Streets! https://t.co/c6KydKsH9c | cc:… https://t.co/ERgMwqBzSc,821847252109033473
Nonnas_Table,Two more days! #DOVF #mydineoutstory https://t.co/9PgCMHwrK6,821845966584213504
alumniubc,"Looking forward to seeing you at The Grape Debate, Niki! 🍷#dovf https://t.co/r8DndTGHsm",821831745595064320
HyattVancouver,Our UBC Farms Winter Salad with salt baked and pickled beets is the perfect winter salad to start your Dine Out Van… https://t.co/SXip359HZF,821830033006297088
georgiastraight,"From neighbourhood tours to DIY cooking classes, Dine Out #Vancouver offers more than sit-down meals… https://t.co/0Tg4w1EZt1",821820761367310336
1K_things,"Due to popular demand, MamieTaylors has added a 2nd Low Country Pig Roast to #DOVF on Jan … https://t.co/gdwgrK4qug) https://t.co/wvoZYUZ9Ie",821811247406612483
DineOutVanFest,"Due to popular demand, @MamieTaylors has added a 2nd Low Country Pig Roast to #DOVF on Jan 30. Get your tix now!… https://t.co/Zl6PtIa0Zd",821810826604593153
MyVancouver,"Due to popular demand, @MamieTaylors has added a 2nd Low Country Pig Roast to #DOVF on Jan 30. Get your tix now!… https://t.co/dnTLhSAv45",821810826508173312
PlutinoFood,@Dolf_DeJong @vanaqua @nedbell Looks absolutely delish! #DOVF,821809852406239233
mywinepal,A Peek at a Dine Out Restaurant to Consider: Mangia e Scappa #DOVF @MangiaeScappaif #FortLangley cc @vanfoodster https://t.co/8fcqs8dtAd,821805867435720707
ListelVancouver,"On Feb 1, join @chefryanmac of San Francisco's @bellotasf at @TimberVancouver for #VWCEx dinner! Tickets:… https://t.co/w7nJKzMtKa",821802761478029312
Miss604,Starting Monday // Street Food City at Dine Out Vancouver https://t.co/BlCMsQBz1e #streetfoodcity #DOVF,821798138243665920
OkanaganCollege,Pull up a chair at Infusions @ #OC and taste your way through a menu crafted by our future chefs for… https://t.co/AgqijEwaI0,821795865060704256
Old_Vines,@BCRFA #DineAround2017 has begun! Join us for our 3-course lunch for just $25 or 3-course dinner for $45. #bcwine… https://t.co/BygINMOjIz,821793393336385536
StreetFood_YVR,Who is excited for #StreetFoodCity?! We can't wait to see you there 👉 https://t.co/oIqWqjOwJb #DOVF https://t.co/9rouPoXolb,821792403795259393
Report24CA,Those shameless foodie photos could win you money #dinearound2017 #D18 https://t.co/knFOYibWvs https://t.co/jWERPMj6Qm,821789215117737996
Brian_Mack,Great times at #dinearound2017 for the launch party with @impactevents ! https://t.co/4t2eoxlx5n,821774192295215111
steeltoadbeer,A little test run on the pork chop for #dovf #awesome https://t.co/8dLhIvH0vW,821770124378210308
EldoradoKelowna,Join us now through February 5th for the @BCRFA #dinearound2017 and enjoy a 3 course lunch or 3 course dinner lakes… https://t.co/C8Dj5hum9v,821766239337017344
MyVancouver,Street Food City Food Truck Festival Brings the Best Eats to the Streets! https://t.co/szqUFLrKSV | cc:… https://t.co/uayfoFsJw5,821755361870880770
georgiastraight,Local chefs to serve up everything-but-the-kitchen-sink soup for United Way’s anti-hunger initiative… https://t.co/2hiGHI4VBl,821752881925816320
OkMapGuides,Yes #SupportLocal #DineAround2017 https://t.co/vRn7IjeptJ,821730695244414976
Report24CA,Those shameless foodie photos could win you money #dinearound2017. https://t.co/knFOYibWvs https://t.co/UHGD1xRrZc,821698157507702787
The_GAWDS,@seashepherd @CaptPaulWatson this #Vancouver restaurant is serving #seal for #DOVF https://t.co/w6IfPbEKzI https://t.co/ymDoAmqzBc,821637017654140929
604homesguy,The latest Vancouver  Restaurants + Pubs Daily! https://t.co/Suz4iThRlR Thanks to @bluewatercafe @TLDistillery @PatisserieLB #dovf #nyc,821625770040815620
latestcanada,(Global News):Those shameless foodie photos could win you money #dinearound2017 : More.. https://t.co/s5b6XqJUFA https://t.co/ukZ2OXZhAv,821625473398697984
CRGaryHessler,#BCnews Those shameless foodie photos could win you money #dinearound2017 https://t.co/7g9HX2cz1A,821620918837477376
Report24CA,Those shameless foodie photos could win you money #dinearound2017 https://t.co/knFOYibWvs https://t.co/CzK78nKjWo,821617460210241537
LammieLoves,Excited for @VanFoodster #BrunchCrawlsYVR. 6 Vancouver neighborhoods between January 21 - February 5. Details: https://t.co/U2pbu3dcmf #DOVF,821613222369390594
GlobalOkanagan,#dinearound2017 offers menus from more than 50 restaurants between Kamloops and #Osoyoos https://t.co/obxMIZTiBl,821611158364889090
GlobalOkanagan,#dinearound2017 offers menus from more than 50 restaurants beteween Kamloops and #Osoyoos https://t.co/30k6CxcXpD,821611000441012225
megzzz,"Dessert course at Chef @NedBell's @ocean_wise #DOVF pop up bistro @vanaqua!
~
Lime Custard… https://t.co/xTahPy2Ots https://t.co/7MoHe6rY9S",821608897186295808
megzzz,"Second course at Chef @NedBell's @ocean_wise #DOVF pop up bistro @vanaqua!
~
Seafood Mixed… https://t.co/Avml0M5gKc https://t.co/VBjRjzJ5fa",821608226257039360
megzzz,"First course at Chef @NedBell's @ocean_wise #DOVF pop up bistro @vanaqua!
~
Ned's famous D… https://t.co/GwjyuZkmPX https://t.co/hCMmywzzb3",821607341170786309
dineoutwithdee,Food Trucks at #DOVF from Jan 23 - 29. Admission is FREE! See list of participating food trucks here: https://t.co/ynp7lj4QGc,821602064992239616
DannyKidRadio,Too much fun with the @q103kelowna crew! #dinearound2017 #Kelowna #ylw https://t.co/iIn14XVOsG,821599820599193600
carmenweld,"I always love the #dinearound2017 kick off event! Amazing food, drinks, and even @Quails_Gate BUDINO ❤ #nomnomnom… https://t.co/Wg6qwU5TxG",821598901669134336
Dolf_DeJong,#dessert is served @vanaqua #dovf !! @nedbell #cheesecake for all!! https://t.co/QPykNWgqqy https://t.co/fsq4Vi66IL,821590290226171904
WeslaWong,#dinearound2017 kicked off tonight ... Just one more excuse to eat and drink the best of the #Okanagan :) https://t.co/Xbs2WbNdGl,821589827070152705
megzzz,Date night! Dolf Out Vancouver Fest!! 😂😂😂 #DOLF #DOVF #Dolfing https://t.co/jFEdddUvCq https://t.co/HuzBzEC2WA,821586400126660609
Dolf_DeJong,#Dovf @vanaqua ! Looking forward to the mixed #grill #medley of @ocean_wise #fish!! Thanks… https://t.co/07p5tLAPpG https://t.co/sQJKK5JphE,821581807468560384
Chanine_Carr,"Had fun at the #DineAround2017 launch. Great food, wine &amp; people! Event starts tomorrow w/ 50 restaurants taking pa… https://t.co/egbpCEjJ7k",821575076474540037
VernonNews,Tonight marks the kick-off of #dinearound2017 . For the next two and a half weeks more than 50… https://t.co/oTIZ7BHCTv,821550689117671425
PentictonNews,Tonight marks the kick-off of #dinearound2017 . For the next two and a half weeks more than 50… https://t.co/wb7b57zOmh,821550591730065410
EncoreVineyards,Time and Evolve neighbours tonight at #dinearound2017 #bcwine #vqa @BCRFA @OkanaganCollege https://t.co/j4U0E44y24,821541525318344704
georgiastraight,5 culinary events to check out at Dine Out Vancouver 2017 https://t.co/mpX0TnBIXm #vanfood #DOVF #Vancouver https://t.co/vBCMJC79B0,821515000187682820
pidginvancouver,"""... a flavour adventure with an abundance of local ingredients"" / thanks for the #dovf feature, @Vancouverscape 
 https://t.co/3NOc7UxNH4",821502597035163648
Miss604,Starts Monday // Street Food City at Dine Out Vancouver https://t.co/BlCMsQBz1e #streetfoodcity #DOVF,821488571219644417
winefoodguru,Stainless Steel Amphora Concrete Oak? Best Vessel? Join me #TheGrapeDebate 2017 #winetasting https://t.co/h7YXXKAkPz #dovf @winebcdotcom,821487783621455872
forageVancouver,Join @ChefWhittaker and @bellotasf's @chefryanmac for #VWCEx COLLAB dinner on Feb 1! Tickets:… https://t.co/aVEswQrzgr,821482112888893440
TimberVancouver,Join @chefryanmac of San Francisco's @bellotasf and @ChefWhittaker for #VWCEx COLLAB dinner on Feb 1! Tickets:… https://t.co/kKgXgt1jUw,821478476783812609
pidginvancouver,"this year, experience not just 3, but all the dishes on our #dovf menu / thanks for the feature, @GailJohnsonwork https://t.co/Y1E6w9qyWl",821459386686197760
vanfoodies,New Post: [Dine Out Vancouver 2017] WildTale Coastal Grill Menu Preview #DOVF https://t.co/FpIqpk9tBG https://t.co/GMkh7Le7Go,821455328717901824
glancepay,"In the #WestEnd for #DOVF? We spy @BaysideLounge1, @parkvancity &amp; @ritualYVR on @WestEndBIA's list: https://t.co/I69G4yVvPL",821447227449151492
mywinepal,Vancouver Foodster's Dine Out Brunch Crawls - Get Your Tickets #DOVF @vanfoodster #Yaletown https://t.co/iIbnmVrLdM,821442722481524736
Q103Kelowna,#dinearound2017 by @bcrfa Jan 18-Feb 5 visit https://t.co/b0kxU76Ckp for list of participating restaurants &amp; menus #bcfood #bcwine #bcbeer,821408459237113856
EWineBC,Grab your tickets for The Grape Debate 2017 on Jan. 26! The @EWineNV pop-up shop will be on-site! #dovf #vancity https://t.co/yJvf51iiaP,821402219920715776
mywinepal,A Peek at a Dine Out Restaurant to Consider: Mangia e Scappa #DOVF @MangiaeScappaif… https://t.co/so45dksAKw https://t.co/OOuRKZOWXG,821377906794463232
ChewiesOysters,"#DineOut at #Chewies!
3 Courses for $30.  Choose a location, choose your menu, and book. #ChewiesOysterBar #DOVF… https://t.co/hbxsc4wRtw",821377596390637568
georgiastraight,9 booze-related events to explore at Dine Out Vancouver 2017 https://t.co/cg7CnOzyqL #Vancouver #DOVF #DineOut https://t.co/0U3TSLcXKG,821281029038153729
charlenechiang,"Have started fasting for this incredible collaborative dinner featuring top chefs @nedbell + @mistereatgalway #DOVF

https://t.co/CoMJhVAbKx",821222745807560704
canadatravel3,We got to preview 3 #DOVF locations. And they were delicious! https://t.co/x9wIwE3psu DineOutVanFest vancouveraqua TableauBistro,821179542031257600
EWineBC,We can't wait for the The Grape Debate 2017! Our @EWineNV pop-up shop will be on site for you to pick up your favou… https://t.co/4jU9DCxb3d,821164321338073089
vanfoodster,NEW Post: A Taste of Dine Out Vancouver 2017 Eating and Experiencing https://t.co/nlNeVGFfch @EatDrinkVijs… https://t.co/bTrx9nB2yB,821136937587187714
feastdining,Making #DOVF plans? How about our $30 3-course menu? https://t.co/WNKY6hsmGP #FeastWithUs #FeastDining 🍴 https://t.co/qSwhgi6fNj,821127440802189314
HyattVancouver,"At Mosaic Grille, start Dine Out with our blissful Carmelized Pumpkin Bisque. #dovf https://t.co/8d6oZtf0NH",821119091956219908
HyattVancouver,Indulge in our Mulled Wine Apple Pie to conclude your Dine Out Vancouver experience #dovf https://t.co/frTRAxy0L2,821118844832010240
hiltonvanmetro,Prepare for Love at First Bite. #DOVF #Vancouver https://t.co/cONjaSNAuY https://t.co/VektWQ9kCk,821087661649707008
DineOutVanFest,Whet your appetite for an excitingly delicious event. Download the YP Dine app. Discover. Reserve. Enter to win a r… https://t.co/qgFDbhPa4g,821084341073608704
LammieLoves,Don't miss @VanFoodster's #BrunchCrawlsYVR - 6 neighborhoods between January 21-February 5. Details: https://t.co/U2pbu3dcmf #yvreats #dovf,821083388069244929
myvancity,#ExploreBCwine Brunch @HartHouseRest on Jan 28th. Tickets only $49: https://t.co/zIZhUh9YI1 #DOVF https://t.co/N1DbHD5ynq,821064477541994496
1015ezrock,#DineAround2017 starts this week! Be listening this morning to win gift cards to 2 of the participating restaurants in #Kelowna!,820998706057117697
myvancity,Featured in or newsletter @thecascaderoom #dovf https://t.co/kVPok4Q45B https://t.co/eSQs1WooeA,820850569321418752
myvancity,Featured in our newsletter @CafeMedina #dovf https://t.co/kVPok4Q45B https://t.co/ehobeSg67c,820827918771232768
BCRFA,"Only 5 tickets left for our @winebcdotcom Dine Around Launch Party, Tues Jan 17. Tix here: https://t.co/Lf5souZVPr… https://t.co/Ad8BXEyr2U",820791589282967552
mywinepal,Main courses at @trevorfriesen76 Smoked salmon #fettuccine and Penne a la #matriciana #dovf… https://t.co/T4e95LcuaX,820739507393732608
mywinepal,Starting with appetizers at @trevorfriesen76 in #FortLangley for #dovf Fresh caprese  salad and… https://t.co/YluuahKyug,820732050797793280
metrovandeals,The latest The Metro Vancouver Deals Daily! https://t.co/tXSJBeBW74 Thanks to @BC_Toastmasters @SimplyFrugal @yoyomamadotca #dovf,820729804274143232
mywinepal,I'm at @trevorfriesen76 in Fort Langley. Here to try their Italian food in preparation for #dovf… https://t.co/48IwIqYNAw,820728643177443328
mywinepal,Vancouver Foodster's Dine Out Brunch Crawls - Get Your Tickets #DOVF @vanfoodster #Kitsilano https://t.co/iIbnmVJm5k,820687745748058112
RauDZ,Join us for #dinearound2017 kicking off Jan 18-Feb 5 with 3 course $45 menu #kelowna @BCRFA #dinner #okanagan https://t.co/Hjd83VSPbW,820686569371598848
metrovandeals,The latest The Metro Vancouver Deals Daily! https://t.co/tXSJBeBW74 Thanks to @LaSenza @bumblebike @WestCoastFord #vancouver #dovf,820669470335266817
MARKETjg_Van,@bettinareid we would love to see you in here for #DOVF!,820478694762381313
mywinepal,Going to be trying @mangiaescappaif in #langley  They are a #dovf restaurant.  Yes there are restaurants east of Boundary.,820475394507685889
HyattVancouver,"During Dine Out Vancouver, come and indulge in our sweet and succulent Ocean Wise BC Honey Mussels #dovf https://t.co/kwnxXO8JYX",820404378729320448
LeilaKwok,#DOVF media preview at @ChewiesOysters with @MyVancouver ❤ https://t.co/JMKRABUttZ,820395378658844672
CBCKamloops,ANALYSIS: Vancouver chef @ediblecanada celebrated by sealers and Inuit film maker for putting seal on the menu… https://t.co/4yS71q2jQU,820393814925918211
cbcnewsbc,ANALYSIS: Vancouver chef @ediblecanada celebrated by sealers and Inuit film maker for putting seal on the menu… https://t.co/7ou5y8Umi7,820390803457638401
myvancity,"@Culinarybc @Quails_Gate @wildtalevan it definitely was, and is, #dovf",820379661892861953
cbcradiowest,ANALYSIS: Vancouver chef @ediblecanada celebrated by sealers and Inuit film maker for putting seal on the menu… https://t.co/G1E4jV1dGK,820375695293550593
CBCKelowna,ANALYSIS: Vancouver chef @ediblecanada celebrated by sealers and Inuit film maker for putting seal on the menu… https://t.co/TxPTlDqHYL,820373141700677632
CBCEarlyEdition,ANALYSIS: Vancouver chef @ediblecanada celebrated by sealers and Inuit film maker for putting seal on the menu… https://t.co/vwrK7mFa2a,820370635201400836
CBCOnTheCoast,ANALYSIS: Vancouver chef @ediblecanada celebrated by sealers and Inuit film maker for putting seal on the menu… https://t.co/ueZnQ3XS2q,820364619516616704
bcalmanac,ANALYSIS: Vancouver chef @ediblecanada celebrated by sealers and Inuit film maker for putting seal on the menu… https://t.co/4H5CvKWhSH,820363866727186433
CBContheisland,ANALYSIS: Vancouver chef @ediblecanada celebrated by sealers and Inuit film maker for putting seal on the menu… https://t.co/JiVEXKDSN9,820363684908253184
AllPointsWestBC,ANALYSIS: Vancouver chef @ediblecanada celebrated by sealers and Inuit film maker for putting seal on the menu… https://t.co/2Et1PGOBq7,820363626032889856
Bittered_Sling,Thx to everyone who came to #ChristMakkah @askforluigi! Don't miss the next #BSBistro - we're up on Jan 24/25… https://t.co/M3AzfWULxU,820358644185333760
mywinepal,Vancouver Foodster's Dine Out #Brunch Crawls - Get Your Tickets #DOVF @vanfoodster https://t.co/3GX5aq2rHU https://t.co/0Z0ToU0Hi6,820138905446084608
MicroKelowna,Our amazing $25 #DineAround2017 menu is killer!  Jan 18 - Feb 7 only. https://t.co/cY16D7LcpP #okanagan #kelowna,820091345779838977
georgiastraight,Over 280 restaurants participating in Dine Out Vancouver 2017 https://t.co/LOGhRhDlKS #Vancouver #DOVF #yvrfood https://t.co/eljjnmEtP5,820080555035426817
stephendyrgas,Remove Seal Meat From Menu at Food Festival https://t.co/2WVSs15rIu #DOVF @EdibleCanada,820058894856699906
AlyssaCDawson,@MARKETjg_Van I consider the holidays a warmup for #DOVF haha☺️🍴Hoping to make it into Market this year!,820053495730434049
jennieramstad,9 booze-related events to explore at Dine Out #Vancouver 2017 https://t.co/lKr9us7kqW #dovf #vaneats,820043013703475200
